Pallas                                                                                                                                                          
20090401
20110510
integrated           200.00000           600.00000
 1
 Numb    
          30
         0         0         0         0          7.150          8.290          9.560         11.090         12.860         14.910         17.300         19.940         23.130         26.830         31.120         35.880         41.620         48.270         55.990         64.950         74.870         86.840        100.700        116.100        134.600        156.200        181.200        208.900        242.300        281.000        324.000        375.800        433.200        502.500          0.000
      2009         4         8        11      0.248E+02      0.586E-07      0.286E-12     0.000
      2009         4         8        12      0.242E+02      0.573E-07      0.281E-12     0.000
      2009         4         8        13      0.234E+02      0.555E-07      0.272E-12     0.000
      2009         4         8        14      0.231E+02      0.543E-07      0.264E-12     0.000
      2009         4         8        15      0.229E+02      0.545E-07      0.268E-12     0.000
      2009         4         8        16      0.217E+02      0.515E-07      0.253E-12     0.000
      2009         4         8        17      0.234E+02      0.561E-07      0.278E-12     0.000
      2009         4         8        18      0.255E+02      0.610E-07      0.303E-12     0.000
      2009         4         8        19      0.306E+02      0.728E-07      0.359E-12     0.000
      2009         4         8        20      0.366E+02      0.855E-07      0.417E-12     0.000
      2009         4         8        21      0.404E+02      0.931E-07      0.452E-12     0.000
      2009         4         8        22      0.411E+02      0.917E-07      0.438E-12     0.000
      2009         4         8        23      0.429E+02      0.972E-07      0.469E-12     0.000
      2009         4         9         0      0.437E+02      0.999E-07      0.484E-12     0.000
      2009         4         9         1      0.391E+02      0.891E-07      0.430E-12     0.000
      2009         4         9         2      0.352E+02      0.819E-07      0.400E-12     0.000
      2009         4         9         3      0.322E+02      0.756E-07      0.372E-12     0.000
      2009         4         9         4      0.325E+02      0.757E-07      0.369E-12     0.000
      2009         4         9         5      0.357E+02      0.827E-07      0.403E-12     0.000
      2009         4         9         6      0.412E+02      0.950E-07      0.462E-12     0.000
      2009         4         9         7      0.446E+02      0.102E-06      0.494E-12     0.000
      2009         4         9         8      0.460E+02      0.106E-06      0.514E-12     0.000
      2009         4         9         9      0.456E+02      0.105E-06      0.511E-12     0.000
      2009         4         9        10      0.465E+02      0.107E-06      0.522E-12     0.000
      2009         4         9        11      0.492E+02      0.113E-06      0.552E-12     0.000
      2009         4         9        12      0.500E+02      0.117E-06      0.571E-12     0.000
      2009         4         9        13      0.450E+02      0.102E-06      0.495E-12     0.000
      2009         4         9        14      0.247E+02      0.504E-07      0.230E-12     0.000
      2009         4         9        15      0.124E+02      0.251E-07      0.113E-12     0.000
      2009         4         9        16      0.125E+02      0.229E-07      0.973E-13     0.000
      2009         4         9        17      0.109E+02      0.204E-07      0.874E-13     0.000
      2009         4         9        18      0.101E+02      0.197E-07      0.871E-13     0.000
      2009         4         9        19      0.323E+01      0.580E-08      0.243E-13     0.000
      2009         4         9        20      0.122E+01      0.225E-08      0.959E-14     0.000
      2009         4         9        21      0.107E+01      0.201E-08      0.873E-14     0.000
      2009         4         9        22      0.113E+01      0.220E-08      0.983E-14     0.000
      2009         4         9        23      0.122E+01      0.226E-08      0.964E-14     0.000
      2009         4        10         0      0.798E+00      0.158E-08      0.712E-14     0.000
      2009         4        10         1      0.722E+00      0.141E-08      0.632E-14     0.000
      2009         4        10         2      0.594E+00      0.123E-08      0.574E-14     0.000
      2009         4        10         3      0.500E+00      0.993E-09      0.450E-14     0.000
      2009         4        10         4      0.459E+00      0.106E-08      0.532E-14     0.000
      2009         4        10         5      0.426E+00      0.921E-09      0.439E-14     0.000
      2009         4        10         6      0.419E+00      0.849E-09      0.381E-14     0.000
      2009         4        10         7      0.455E+00      0.102E-08      0.496E-14     0.000
      2009         4        10         8      0.847E+00      0.156E-08      0.664E-14     0.000
      2009         4        10         9      0.741E+00      0.148E-08      0.664E-14     0.000
      2009         4        10        10      0.105E+01      0.186E-08      0.772E-14     0.000
      2009         4        10        11      0.131E+01      0.232E-08      0.977E-14     0.000
      2009         4        10        12      0.220E+01      0.451E-08      0.207E-13     0.000
      2009         4        10        13      0.171E+01      0.327E-08      0.142E-13     0.000
      2009         4        10        14      0.244E+01      0.482E-08      0.215E-13     0.000
      2009         4        10        15      0.124E+01      0.243E-08      0.109E-13     0.000
      2009         4        10        16      0.170E+01      0.300E-08      0.126E-13     0.000
      2009         4        10        17      0.361E+01      0.617E-08      0.253E-13     0.000
      2009         4        10        18      0.502E+01      0.859E-08      0.351E-13     0.000
      2009         4        10        19      0.463E+01      0.769E-08      0.309E-13     0.000
      2009         4        10        20      0.326E+01      0.546E-08      0.219E-13     0.000
      2009         4        10        21      0.236E+01      0.414E-08      0.172E-13     0.000
      2009         4        10        22      0.200E+01      0.343E-08      0.141E-13     0.000
      2009         4        10        23      0.189E+01      0.347E-08      0.148E-13     0.000
      2009         4        11         0      0.272E+01      0.512E-08      0.221E-13     0.000
      2009         4        11         1      0.231E+01      0.408E-08      0.171E-13     0.000
      2009         4        11         2      0.154E+01      0.268E-08      0.110E-13     0.000
      2009         4        11         3      0.114E+01      0.203E-08      0.857E-14     0.000
      2009         4        11         4      0.710E+00      0.124E-08      0.513E-14     0.000
      2009         4        11         5      0.478E+00      0.950E-09      0.431E-14     0.000
      2009         4        11         6      0.482E+00      0.929E-09      0.410E-14     0.000
      2009         4        11         7      0.399E+00      0.751E-09      0.328E-14     0.000
      2009         4        11         8      0.324E+00      0.613E-09      0.268E-14     0.000
      2009         4        11         9      0.288E+00      0.577E-09      0.260E-14     0.000
      2009         4        11        10      0.274E+00      0.514E-09      0.218E-14     0.000
      2009         4        11        11      0.390E+00      0.674E-09      0.273E-14     0.000
      2009         4        11        12      0.716E+00      0.139E-08      0.618E-14     0.000
